target_num,target_is_prime,target_str_full,target_factor_list,pred_str_full,pred_str,beam_idx,log_prob,n_target_factors,n_target_zeros,n_target_ones,pct_target_ones,pred_factor_list,n_pred_factors,product,correct_product,correct_factorization,num_prime_factors_pred,percent_prime_factors_pred,seq_dist_binary,seq_dist_lev
9038,False,10x1000110100111._______________________________________________________,"[2, 4519]",10x1000110100111._______________________________________________________,10x1000110100111,0,-1.633972406387329,2,7,8,0.5333333333333333,"[2, 4519]",2,9038,True,True,2.0,1.0,0.0,0
9038,False,10x1000110100111._______________________________________________________,"[2, 4519]",10x11x11x11x11x11x11x11x11._____________________________________________,10x11x11x11x11x11x11x11x11,1,-7.778453350067139,2,7,8,0.5333333333333333,"[2, 3, 3, 3, 3, 3, 3, 3, 3]",9,13122,False,False,9.0,1.0,0.26388888888888884,18
9043,True,10001101010011._________________________________________________________,[9043],10001101010011._________________________________________________________,10001101010011,0,-1.6840484142303467,1,7,7,0.5,[9043],1,9043,True,True,1.0,1.0,0.0,0
9043,True,10001101010011._________________________________________________________,[9043],11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.355087280273438,1,7,7,0.5,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.26388888888888884,19
9048,False,10x10x10x11x1101x11101._________________________________________________,"[2, 2, 2, 3, 13, 29]",10x10x10x10001101011.___________________________________________________,10x10x10x10001101011,0,-1.6142224073410034,6,5,12,0.7058823529411765,"[2, 2, 2, 1131]",4,9048,True,False,3.0,0.75,0.13888888888888884,8
9048,False,10x10x10x11x1101x11101._________________________________________________,"[2, 2, 2, 3, 13, 29]",10x10x10x11x11x11x11x11x11x11.__________________________________________,10x10x10x11x11x11x11x11x11x11,1,-6.717193126678467,6,5,12,0.7058823529411765,"[2, 2, 2, 3, 3, 3, 3, 3, 3, 3]",10,17496,False,False,10.0,1.0,0.16666666666666663,12
9050,False,10x101x101x10110101.____________________________________________________,"[2, 5, 5, 181]",10x1000110101101._______________________________________________________,10x1000110101101,0,-1.636157512664795,4,6,10,0.625,"[2, 4525]",2,9050,True,False,1.0,0.5,0.18055555555555558,8
9050,False,10x101x101x10110101.____________________________________________________,"[2, 5, 5, 181]",10x11x11x11x11x11x11x11x11._____________________________________________,10x11x11x11x11x11x11x11x11,1,-7.761841773986816,4,6,10,0.625,"[2, 3, 3, 3, 3, 3, 3, 3, 3]",9,13122,False,False,9.0,1.0,0.25,15
9053,False,1011x1100110111.________________________________________________________,"[11, 823]",10001101011101._________________________________________________________,10001101011101,0,-1.6616783142089844,2,4,10,0.7142857142857143,[9053],1,9053,True,False,0.0,0.0,0.125,7
9053,False,1011x1100110111.________________________________________________________,"[11, 823]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.172470092773438,2,4,10,0.7142857142857143,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.25,16
9055,False,101x11100010011.________________________________________________________,"[5, 1811]",10001101011111._________________________________________________________,10001101011111,0,-1.689614176750183,2,6,8,0.5714285714285714,[9055],1,9055,True,False,0.0,0.0,0.125,7
9055,False,101x11100010011.________________________________________________________,"[5, 1811]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.217817306518555,2,6,8,0.5714285714285714,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.2777777777777778,18
9059,True,10001101100011._________________________________________________________,[9059],10001101100011._________________________________________________________,10001101100011,0,-1.6859323978424072,1,7,7,0.5,[9059],1,9059,True,True,1.0,1.0,0.0,0
9059,True,10001101100011._________________________________________________________,[9059],11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.391677856445312,1,7,7,0.5,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.2777777777777778,19
9066,False,10x11x10111100111.______________________________________________________,"[2, 3, 1511]",10x1000110110101._______________________________________________________,10x1000110110101,0,-1.633333683013916,3,4,11,0.7333333333333333,"[2, 4533]",2,9066,True,False,1.0,0.5,0.125,7
9066,False,10x11x10111100111.______________________________________________________,"[2, 3, 1511]",10x11x11x11x11x11x11x11x11._____________________________________________,10x11x11x11x11x11x11x11x11,1,-7.7045416831970215,3,4,11,0.7333333333333333,"[2, 3, 3, 3, 3, 3, 3, 3, 3]",9,13122,False,False,9.0,1.0,0.2222222222222222,15
9069,False,11x101111001111.________________________________________________________,"[3, 3023]",10001101101101._________________________________________________________,10001101101101,0,-1.6632463932037354,2,3,11,0.7857142857142857,[9069],1,9069,True,False,0.0,0.0,0.125,7
9069,False,11x101111001111.________________________________________________________,"[3, 3023]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.251594543457031,2,3,11,0.7857142857142857,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.23611111111111116,16
9073,False,101011x11010011.________________________________________________________,"[43, 211]",10001101110001._________________________________________________________,10001101110001,0,-1.6703790426254272,2,5,9,0.6428571428571429,[9073],1,9073,True,False,0.0,0.0,0.08333333333333337,5
9073,False,101011x11010011.________________________________________________________,"[43, 211]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.383376121520996,2,5,9,0.6428571428571429,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.2777777777777778,16
9074,False,10x1101x101011101.______________________________________________________,"[2, 13, 349]",10x1000110111001._______________________________________________________,10x1000110111001,0,-1.633905291557312,3,5,10,0.6666666666666666,"[2, 4537]",2,9074,True,False,1.0,0.5,0.125,6
9074,False,10x1101x101011101.______________________________________________________,"[2, 13, 349]",10x11x11x11x11x11x11x11x11._____________________________________________,10x11x11x11x11x11x11x11x11,1,-7.834698677062988,3,5,10,0.6666666666666666,"[2, 3, 3, 3, 3, 3, 3, 3, 3]",9,13122,False,False,9.0,1.0,0.23611111111111116,16
9079,False,111x10100010001.________________________________________________________,"[7, 1297]",10001101110111._________________________________________________________,10001101110111,0,-1.6847997903823853,2,7,7,0.5,[9079],1,9079,True,False,0.0,0.0,0.19444444444444442,9
9079,False,111x10100010001.________________________________________________________,"[7, 1297]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.251761436462402,2,7,7,0.5,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.2777777777777778,20
9086,False,10x111x1011x111011._____________________________________________________,"[2, 7, 11, 59]",10x1000110111111._______________________________________________________,10x1000110111111,0,-1.6297314167022705,4,3,12,0.8,"[2, 4543]",2,9086,True,False,1.0,0.5,0.13888888888888884,8
9086,False,10x111x1011x111011._____________________________________________________,"[2, 7, 11, 59]",10x11x11x11x11x11x11x11x11._____________________________________________,10x11x11x11x11x11x11x11x11,1,-7.835458755493164,4,3,12,0.8,"[2, 3, 3, 3, 3, 3, 3, 3, 3]",9,13122,False,False,9.0,1.0,0.20833333333333337,15
9091,True,10001110000011._________________________________________________________,[9091],10001110000011._________________________________________________________,10001110000011,0,-1.7071336507797241,1,8,6,0.42857142857142855,[9091],1,9091,True,True,1.0,1.0,0.0,0
9091,True,10001110000011._________________________________________________________,[9091],11x11x11x11x11x11x11x11x11._____________________________________________,11x11x11x11x11x11x11x11x11,1,-8.845582008361816,1,8,6,0.42857142857142855,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",9,19683,False,False,9.0,1.0,0.3055555555555556,22
9106,False,10x11101x10011101.______________________________________________________,"[2, 29, 157]",10x1000111001001._______________________________________________________,10x1000111001001,0,-1.6389416456222534,3,5,10,0.6666666666666666,"[2, 4553]",2,9106,True,False,1.0,0.5,0.11111111111111116,6
9106,False,10x11101x10011101.______________________________________________________,"[2, 29, 157]",10x11x11x11x11x11x11x11x11._____________________________________________,10x11x11x11x11x11x11x11x11,1,-7.748129367828369,3,5,10,0.6666666666666666,"[2, 3, 3, 3, 3, 3, 3, 3, 3]",9,13122,False,False,9.0,1.0,0.2222222222222222,16
9107,False,111x10100010101.________________________________________________________,"[7, 1301]",10001110010011._________________________________________________________,10001110010011,0,-1.7016239166259766,2,6,8,0.5714285714285714,[9107],1,9107,True,False,0.0,0.0,0.125,8
9107,False,111x10100010101.________________________________________________________,"[7, 1301]",11x11x11x11x11x11x11x11x11._____________________________________________,11x11x11x11x11x11x11x11x11,1,-8.950311660766602,2,6,8,0.5714285714285714,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",9,19683,False,False,9.0,1.0,0.29166666666666663,21
9118,False,10x101111x1100001.______________________________________________________,"[2, 47, 97]",10x1000111001111._______________________________________________________,10x1000111001111,0,-1.6439855098724365,3,6,9,0.6,"[2, 4559]",2,9118,True,False,1.0,0.5,0.1527777777777778,8
9118,False,10x101111x1100001.______________________________________________________,"[2, 47, 97]",10x11x11x11x11x11x11x11x11._____________________________________________,10x11x11x11x11x11x11x11x11,1,-7.859372615814209,3,6,9,0.6,"[2, 3, 3, 3, 3, 3, 3, 3, 3]",9,13122,False,False,9.0,1.0,0.26388888888888884,17
9129,False,11x10001x10110011.______________________________________________________,"[3, 17, 179]",10001110101001._________________________________________________________,10001110101001,0,-1.6878783702850342,3,6,9,0.6,[9129],1,9129,True,False,0.0,0.0,0.23611111111111116,9
9129,False,11x10001x10110011.______________________________________________________,"[3, 17, 179]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.232307434082031,3,6,9,0.6,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.20833333333333337,15
9137,True,10001110110001._________________________________________________________,[9137],10001110110001._________________________________________________________,10001110110001,0,-1.6882585287094116,1,7,7,0.5,[9137],1,9137,True,True,1.0,1.0,0.0,0
9137,True,10001110110001._________________________________________________________,[9137],11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.232921600341797,1,7,7,0.5,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.2777777777777778,19
9142,False,10x111x1010001101.______________________________________________________,"[2, 7, 653]",10x1000111011011._______________________________________________________,10x1000111011011,0,-1.636486530303955,3,6,9,0.6,"[2, 4571]",2,9142,True,False,1.0,0.5,0.13888888888888884,8
9142,False,10x111x1010001101.______________________________________________________,"[2, 7, 653]",10x11x11x11x11x11x11x11x11._____________________________________________,10x11x11x11x11x11x11x11x11,1,-7.737249374389648,3,6,9,0.6,"[2, 3, 3, 3, 3, 3, 3, 3, 3]",9,13122,False,False,9.0,1.0,0.25,18
9144,False,10x10x10x11x11x1111111._________________________________________________,"[2, 2, 2, 3, 3, 127]",10x10x10x10001110111.___________________________________________________,10x10x10x10001110111,0,-1.6487622261047363,6,3,14,0.8235294117647058,"[2, 2, 2, 1143]",4,9144,True,False,3.0,0.75,0.11111111111111116,8
9144,False,10x10x10x11x11x1111111._________________________________________________,"[2, 2, 2, 3, 3, 127]",10x10x10x11x11x11x11x11x11x11.__________________________________________,10x10x10x11x11x11x11x11x11x11,1,-6.6288909912109375,6,3,14,0.8235294117647058,"[2, 2, 2, 3, 3, 3, 3, 3, 3, 3]",10,17496,False,False,10.0,1.0,0.13888888888888884,10
9145,False,101x11111x111011._______________________________________________________,"[5, 31, 59]",10001110111001._________________________________________________________,10001110111001,0,-1.6859513521194458,3,2,12,0.8571428571428571,[9145],1,9145,True,False,0.0,0.0,0.13888888888888884,8
9145,False,101x11111x111011._______________________________________________________,"[5, 31, 59]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.136579513549805,3,2,12,0.8571428571428571,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.25,14
9146,False,10x10001x100001101._____________________________________________________,"[2, 17, 269]",10x1000111011101._______________________________________________________,10x1000111011101,0,-1.6397037506103516,3,9,7,0.4375,"[2, 4573]",2,9146,True,False,1.0,0.5,0.11111111111111116,6
9146,False,10x10001x100001101._____________________________________________________,"[2, 17, 269]",10x11x11x11x11x11x11x11x11._____________________________________________,10x11x11x11x11x11x11x11x11,1,-7.771864414215088,3,9,7,0.4375,"[2, 3, 3, 3, 3, 3, 3, 3, 3]",9,13122,False,False,9.0,1.0,0.26388888888888884,18
9151,True,10001110111111._________________________________________________________,[9151],10001110111111._________________________________________________________,10001110111111,0,-1.704389214515686,1,4,10,0.7142857142857143,[9151],1,9151,True,True,1.0,1.0,0.0,0
9151,True,10001110111111._________________________________________________________,[9151],11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.22276496887207,1,4,10,0.7142857142857143,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.25,18
9154,False,10x10111x11000111.______________________________________________________,"[2, 23, 199]",10x1000111100001._______________________________________________________,10x1000111100001,0,-1.6475552320480347,3,5,10,0.6666666666666666,"[2, 4577]",2,9154,True,False,1.0,0.5,0.08333333333333337,6
9154,False,10x10111x11000111.______________________________________________________,"[2, 23, 199]",10x11x11x11x11x11x11x11x11._____________________________________________,10x11x11x11x11x11x11x11x11,1,-7.695960521697998,3,5,10,0.6666666666666666,"[2, 3, 3, 3, 3, 3, 3, 3, 3]",9,13122,False,False,9.0,1.0,0.2222222222222222,16
9167,False,1011001x1100111.________________________________________________________,"[89, 103]",10001111001111._________________________________________________________,10001111001111,0,-1.7065883874893188,2,5,9,0.6428571428571429,[9167],1,9167,True,False,0.0,0.0,0.1527777777777778,5
9167,False,1011001x1100111.________________________________________________________,"[89, 103]",11x11x11x11x11x11x11x11x11._____________________________________________,11x11x11x11x11x11x11x11x11,1,-8.691537857055664,2,5,9,0.6428571428571429,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",9,19683,False,False,9.0,1.0,0.29166666666666663,19
9169,False,110101x10101101.________________________________________________________,"[53, 173]",10001111010001._________________________________________________________,10001111010001,0,-1.6861369609832764,2,5,9,0.6428571428571429,[9169],1,9169,True,False,0.0,0.0,0.125,7
9169,False,110101x10101101.________________________________________________________,"[53, 173]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.299744606018066,2,5,9,0.6428571428571429,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.26388888888888884,17
9171,False,11x11x1111111011._______________________________________________________,"[3, 3, 1019]",10001111010011._________________________________________________________,10001111010011,0,-1.6990318298339844,3,1,13,0.9285714285714286,[9171],1,9171,True,False,0.0,0.0,0.1527777777777778,9
9171,False,11x11x1111111011._______________________________________________________,"[3, 3, 1019]",11x11x11x11x11x11x11x11x11._____________________________________________,11x11x11x11x11x11x11x11x11,1,-8.893221855163574,3,1,13,0.9285714285714286,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",9,19683,False,False,9.0,1.0,0.20833333333333337,14
9172,False,10x10x100011110101._____________________________________________________,"[2, 2, 2293]",10x10x100011110101._____________________________________________________,10x10x100011110101,0,-1.720906138420105,3,7,9,0.5625,"[2, 2, 2293]",3,9172,True,True,3.0,1.0,0.0,0
9172,False,10x10x100011110101._____________________________________________________,"[2, 2, 2293]",10x10x1000111101001.____________________________________________________,10x10x1000111101001,1,-3.701059103012085,3,7,9,0.5625,"[2, 2, 4585]",3,18340,False,False,2.0,0.6666666666666666,0.04166666666666663,2
9173,True,10001111010101._________________________________________________________,[9173],10001111010101._________________________________________________________,10001111010101,0,-1.6781567335128784,1,6,8,0.5714285714285714,[9173],1,9173,True,True,1.0,1.0,0.0,0
9173,True,10001111010101._________________________________________________________,[9173],11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.351573944091797,1,6,8,0.5714285714285714,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.26388888888888884,19
9175,False,101x101x101101111.______________________________________________________,"[5, 5, 367]",10001111010111._________________________________________________________,10001111010111,0,-1.702100396156311,3,4,11,0.7333333333333333,[9175],1,9175,True,False,0.0,0.0,0.16666666666666663,9
9175,False,101x101x101101111.______________________________________________________,"[5, 5, 367]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.38997745513916,3,4,11,0.7333333333333333,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.25,14
9180,False,10x10x11x11x11x101x10001._______________________________________________,"[2, 2, 3, 3, 3, 5, 17]",10x10x100011110111._____________________________________________________,10x10x100011110111,0,-1.607624888420105,7,6,12,0.6666666666666666,"[2, 2, 2295]",3,9180,True,False,2.0,0.6666666666666666,0.18055555555555558,13
9180,False,10x10x11x11x11x101x10001._______________________________________________,"[2, 2, 3, 3, 3, 5, 17]",10x10x11x11x11x11x11x11x11._____________________________________________,10x10x11x11x11x11x11x11x11,1,-6.972582817077637,7,6,12,0.6666666666666666,"[2, 2, 3, 3, 3, 3, 3, 3, 3]",9,8748,False,False,9.0,1.0,0.13888888888888884,8
9183,False,11x101111110101.________________________________________________________,"[3, 3061]",10001111011111._________________________________________________________,10001111011111,0,-1.705743670463562,2,3,11,0.7857142857142857,[9183],1,9183,True,False,0.0,0.0,0.125,7
9183,False,11x101111110101.________________________________________________________,"[3, 3061]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.372254371643066,2,3,11,0.7857142857142857,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.2222222222222222,16
9184,False,10x10x10x10x10x111x101001.______________________________________________,"[2, 2, 2, 2, 2, 7, 41]",10x10x10x10x10x100011111._______________________________________________,10x10x10x10x10x100011111,0,-1.99729323387146,7,8,11,0.5789473684210527,"[2, 2, 2, 2, 2, 287]",6,9184,True,False,5.0,0.8333333333333334,0.11111111111111116,7
9184,False,10x10x10x10x10x111x101001.______________________________________________,"[2, 2, 2, 2, 2, 7, 41]",10x10x10x10x10x1000111111.______________________________________________,10x10x10x10x10x1000111111,1,-2.4025745391845703,7,8,11,0.5789473684210527,"[2, 2, 2, 2, 2, 575]",6,18400,False,False,5.0,0.8333333333333334,0.08333333333333337,6
9186,False,10x11x10111111011.______________________________________________________,"[2, 3, 1531]",10x1000111110001._______________________________________________________,10x1000111110001,0,-1.646220088005066,3,3,12,0.8,"[2, 4593]",2,9186,True,False,1.0,0.5,0.11111111111111116,6
9186,False,10x11x10111111011.______________________________________________________,"[2, 3, 1531]",10x11x11x11x11x11x11x11x11._____________________________________________,10x11x11x11x11x11x11x11x11,1,-7.684452056884766,3,3,12,0.8,"[2, 3, 3, 3, 3, 3, 3, 3, 3]",9,13122,False,False,9.0,1.0,0.19444444444444442,14
9206,False,10x1000111111011._______________________________________________________,"[2, 4603]",10x1000111111011._______________________________________________________,10x1000111111011,0,-1.6370867490768433,2,5,10,0.6666666666666666,"[2, 4603]",2,9206,True,True,2.0,1.0,0.0,0
9206,False,10x1000111111011._______________________________________________________,"[2, 4603]",10x11x11x11x11x11x11x11x11._____________________________________________,10x11x11x11x11x11x11x11x11,1,-7.789055347442627,2,5,10,0.6666666666666666,"[2, 3, 3, 3, 3, 3, 3, 3, 3]",9,13122,False,False,9.0,1.0,0.25,17
9212,False,10x10x111x111x101111.___________________________________________________,"[2, 2, 7, 7, 47]",10x10x100011111111._____________________________________________________,10x10x100011111111,0,-1.6055530309677124,5,3,13,0.8125,"[2, 2, 2303]",3,9212,True,False,2.0,0.6666666666666666,0.11111111111111116,7
9212,False,10x10x111x111x101111.___________________________________________________,"[2, 2, 7, 7, 47]",10x10x11x11x11x11x11x11x11._____________________________________________,10x10x11x11x11x11x11x11x11,1,-6.888336658477783,5,3,13,0.8125,"[2, 2, 3, 3, 3, 3, 3, 3, 3]",9,8748,False,False,9.0,1.0,0.19444444444444442,12
9220,False,10x10x101x111001101.____________________________________________________,"[2, 2, 5, 461]",10x10x100100000001._____________________________________________________,10x10x100100000001,0,-1.6306278705596924,4,6,10,0.625,"[2, 2, 2305]",3,9220,True,False,2.0,0.6666666666666666,0.13888888888888884,7
9220,False,10x10x101x111001101.____________________________________________________,"[2, 2, 5, 461]",10x10x11x11x100000001.__________________________________________________,10x10x11x11x100000001,1,-3.616607666015625,4,6,10,0.625,"[2, 2, 3, 3, 257]",5,9252,False,False,5.0,1.0,0.13888888888888884,8
9226,False,10x111x1010010011.______________________________________________________,"[2, 7, 659]",10x1001000000101._______________________________________________________,10x1001000000101,0,-1.6815712451934814,3,6,9,0.6,"[2, 4613]",2,9226,True,False,1.0,0.5,0.125,7
9226,False,10x111x1010010011.______________________________________________________,"[2, 7, 659]",10x11x11x1000000001.____________________________________________________,10x11x11x1000000001,1,-3.684842348098755,3,6,9,0.6,"[2, 3, 3, 513]",4,9234,False,False,3.0,0.75,0.125,7
9234,False,10x11x11x11x11x11x10011.________________________________________________,"[2, 3, 3, 3, 3, 3, 19]",10x1001000001001._______________________________________________________,10x1001000001001,0,-1.6802442073822021,7,3,14,0.8235294117647058,"[2, 4617]",2,9234,True,False,1.0,0.5,0.23611111111111116,17
9234,False,10x11x11x11x11x11x10011.________________________________________________,"[2, 3, 3, 3, 3, 3, 19]",10x11x11x1000000001.____________________________________________________,10x11x11x1000000001,1,-3.6435701847076416,7,3,14,0.8235294117647058,"[2, 3, 3, 513]",4,9234,True,False,3.0,0.75,0.18055555555555558,13
9240,False,10x10x10x11x101x111x1011._______________________________________________,"[2, 2, 2, 3, 5, 7, 11]",10x10x10x10010000011.___________________________________________________,10x10x10x10010000011,0,-1.5682957172393799,7,5,13,0.7222222222222222,"[2, 2, 2, 1155]",4,9240,True,False,3.0,0.75,0.16666666666666663,12
9240,False,10x10x10x11x101x111x1011._______________________________________________,"[2, 2, 2, 3, 5, 7, 11]",10x10x10x11x110000001.__________________________________________________,10x10x10x11x110000001,1,-2.2783899307250977,7,5,13,0.7222222222222222,"[2, 2, 2, 3, 385]",5,9240,True,False,4.0,0.8,0.1527777777777778,11
9253,False,10011x111100111.________________________________________________________,"[19, 487]",10010000100101._________________________________________________________,10010000100101,0,-1.7223478555679321,2,4,10,0.7142857142857143,[9253],1,9253,True,False,0.0,0.0,0.125,7
9253,False,10011x111100111.________________________________________________________,"[19, 487]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.027956008911133,2,4,10,0.7142857142857143,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.2222222222222222,16
9258,False,10x11x11000000111.______________________________________________________,"[2, 3, 1543]",10x1001000010101._______________________________________________________,10x1001000010101,0,-1.6839323043823242,3,7,8,0.5333333333333333,"[2, 4629]",2,9258,True,False,1.0,0.5,0.11111111111111116,6
9258,False,10x11x11000000111.______________________________________________________,"[2, 3, 1543]",10x11x11x1000000001.____________________________________________________,10x11x11x1000000001,1,-3.8272147178649902,3,7,8,0.5333333333333333,"[2, 3, 3, 513]",4,9234,False,False,3.0,0.75,0.11111111111111116,6
9264,False,10x10x10x10x11x11000001.________________________________________________,"[2, 2, 2, 2, 3, 193]",10x10x10x10x1001000011._________________________________________________,10x10x10x10x1001000011,0,-1.5102183818817139,6,9,9,0.5,"[2, 2, 2, 2, 579]",5,9264,True,False,4.0,0.8,0.09722222222222221,5
9264,False,10x10x10x10x11x11000001.________________________________________________,"[2, 2, 2, 2, 3, 193]",10x10x10x10x11x11000001.________________________________________________,10x10x10x10x11x11000001,1,-2.2543089389801025,6,9,9,0.5,"[2, 2, 2, 2, 3, 193]",6,9264,True,True,6.0,1.0,0.0,0
9266,False,10x101001x1110001.______________________________________________________,"[2, 41, 113]",10x1001000011001._______________________________________________________,10x1001000011001,0,-1.6846158504486084,3,7,8,0.5333333333333333,"[2, 4633]",2,9266,True,False,1.0,0.5,0.11111111111111116,6
9266,False,10x101001x1110001.______________________________________________________,"[2, 41, 113]",10x11x11x1000000001.____________________________________________________,10x11x11x1000000001,1,-3.8020310401916504,3,7,8,0.5333333333333333,"[2, 3, 3, 513]",4,9234,False,False,3.0,0.75,0.18055555555555558,10
9273,False,11x1011x100011001.______________________________________________________,"[3, 11, 281]",10010000111001._________________________________________________________,10010000111001,0,-1.7393802404403687,3,6,9,0.6,[9273],1,9273,True,False,0.0,0.0,0.16666666666666663,10
9273,False,11x1011x100011001.______________________________________________________,"[3, 11, 281]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.252967834472656,3,6,9,0.6,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.23611111111111116,15
9277,True,10010000111101._________________________________________________________,[9277],10010000111101._________________________________________________________,10010000111101,0,-1.7260937690734863,1,7,7,0.5,[9277],1,9277,True,True,1.0,1.0,0.0,0
9277,True,10010000111101._________________________________________________________,[9277],11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.108388900756836,1,7,7,0.5,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.2777777777777778,20
9279,False,11x11x10000000111.______________________________________________________,"[3, 3, 1031]",10010000111111._________________________________________________________,10010000111111,0,-1.7484296560287476,3,7,8,0.5333333333333333,[9279],1,9279,True,False,0.0,0.0,0.20833333333333337,11
9279,False,11x11x10000000111.______________________________________________________,"[3, 3, 1031]",11x11x10000000111.______________________________________________________,11x11x10000000111,1,-3.608577013015747,3,7,8,0.5333333333333333,"[3, 3, 1031]",3,9279,True,True,3.0,1.0,0.0,0
9284,False,10x10x1011x11010011.____________________________________________________,"[2, 2, 11, 211]",10x10x100100010001._____________________________________________________,10x10x100100010001,0,-1.6408910751342773,4,6,10,0.625,"[2, 2, 2321]",3,9284,True,False,2.0,0.6666666666666666,0.11111111111111116,6
9284,False,10x10x1011x11010011.____________________________________________________,"[2, 2, 11, 211]",10x10x11x11x100000001.__________________________________________________,10x10x11x11x100000001,1,-3.776729106903076,4,6,10,0.625,"[2, 2, 3, 3, 257]",5,9252,False,False,5.0,1.0,0.13888888888888884,8
9288,False,10x10x10x11x11x11x101011._______________________________________________,"[2, 2, 2, 3, 3, 3, 43]",10x10x10x10010001001.___________________________________________________,10x10x10x10010001001,0,-1.5541291236877441,7,5,13,0.7222222222222222,"[2, 2, 2, 1161]",4,9288,True,False,3.0,0.75,0.18055555555555558,12
9288,False,10x10x10x11x11x11x101011._______________________________________________,"[2, 2, 2, 3, 3, 3, 43]",10x10x10x11x110000011.__________________________________________________,10x10x10x11x110000011,1,-2.35111927986145,7,5,13,0.7222222222222222,"[2, 2, 2, 3, 387]",5,9288,True,False,4.0,0.8,0.13888888888888884,9
9289,False,111x10100101111.________________________________________________________,"[7, 1327]",10010001001001._________________________________________________________,10010001001001,0,-1.7337592840194702,2,4,10,0.7142857142857143,[9289],1,9289,True,False,0.0,0.0,0.16666666666666663,8
9289,False,111x10100101111.________________________________________________________,"[7, 1327]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-8.226025581359863,2,4,10,0.7142857142857143,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.25,17
9290,False,10x101x1110100001.______________________________________________________,"[2, 5, 929]",10x1001000100101._______________________________________________________,10x1001000100101,0,-1.6809000968933105,3,7,8,0.5333333333333333,"[2, 4645]",2,9290,True,False,1.0,0.5,0.1527777777777778,6
9290,False,10x101x1110100001.______________________________________________________,"[2, 5, 929]",10x11x11x1000000101.____________________________________________________,10x11x11x1000000101,1,-3.49802565574646,3,7,8,0.5333333333333333,"[2, 3, 3, 517]",4,9306,False,False,3.0,0.75,0.11111111111111116,6
